study	pathogen	library	design	replicate	plate	well	gene	sirna	well_type	image_idx	object_idx	cells.children_bacteria_count	cells.children_invasomes_count	cells.intensity_maxintensityedge_corr1actin	cells.parent_nuclei	nuclei.intensity_uppertenpercentintensity_corr1pathogen	perinuclei.intensity_upperquartileintensity_corr1actin
study	bacteria	d	p	1	kb03-1a	a19	mock	none	control	111	131	0.0	0.0	-0.06162235487747767	0.0	-0.44582417240341804	-0.7927838847836615
study	bacteria	d	p	1	kb03-1a	a19	mock	none	control	111	144	0.0	0.0	-0.534785831367639	0.0	-0.02084039298467495	-0.1287654072008865
study	bacteria	d	p	1	kb03-1a	a19	mock	none	control	109	207	0.0	0.0	-0.4172644298690291	0.0	-0.3172396559307481	0.08729598617655833
study	bacteria	d	p	1	kb03-1a	a19	mock	none	control	114	167	0.0	0.0	0.002914108393955354	0.0	-0.2860459648573737	0.09399123167254818
study	bacteria	d	p	1	kb03-1a	a19	mock	none	control	112	174	0.0	0.0	0.3690466823563062	0.0	-0.40474291529650835	-0.19081234839567962
study	bacteria	d	p	1	kb03-1a	a19	mock	none	control	109	97	0.0	0.0	0.5490936696835556	0.0	0.4056488576848356	-0.25587678153339116
study	bacteria	d	p	1	kb03-1a	a19	mock	none	control	114	61	0.0	0.0	4.0230440650137	0.0	-0.3802898155675485	0.5768421883214153
study	bacteria	d	p	1	kb03-1a	a19	mock	none	control	114	157	0.0	0.0	0.47047050456841266	0.0	0.07707971284894945	-0.5054378362230579
study	bacteria	d	p	1	kb03-1a	a19	mock	none	control	114	37	0.0	0.0	-1.3266916265483586	0.0	0.5715768624435907	-1.0110244889174205
study	bacteria	d	p	1	kb03-1a	a19	mock	none	control	112	180	0.0	0.0	0.30420996404017947	0.0	2.8658184327352663	-0.8075240022402281
study	bacteria	d	p	1	kb03-1a	a20	mock	none	control	120	255	0.0	0.0	-0.6871268307231673	0.0	-0.3010541515632182	-0.4378802127850336
study	bacteria	d	p	1	kb03-1a	a20	mock	none	control	117	116	0.0	0.0	0.09724687213875578	0.0	-0.3697459810511089	0.5088828093973464
study	bacteria	d	p	1	kb03-1a	a20	mock	none	control	115	157	0.0	0.0	-0.2525407485640302	0.0	-0.3962080404225919	-0.7030465671396186
study	bacteria	d	p	1	kb03-1a	a20	mock	none	control	118	139	0.0	0.0	0.6705829323554316	0.0	-0.4072736124120968	0.3492106802442554
study	bacteria	d	p	1	kb03-1a	a20	mock	none	control	115	149	0.0	0.0	-0.22625257567804935	0.0	-0.40280705290752894	-0.32993605867006703
study	bacteria	d	p	1	kb03-1a	a20	mock	none	control	115	146	0.0	0.0	-0.12396159705099384	0.0	-0.33860030254277795	0.16608675710021187
study	bacteria	d	p	1	kb03-1a	a20	mock	none	control	117	76	0.0	0.0	-0.3141763157829388	0.0	-0.2871357796395937	0.24404307307176962
study	bacteria	d	p	1	kb03-1a	a20	mock	none	control	117	62	0.0	0.0	0.8324049993360324	0.0	-0.3712224764664238	-0.002364150622861859
study	bacteria	d	p	1	kb03-1a	a20	mock	none	control	119	171	0.0	0.0	-0.17567607515429656	0.0	-0.29778146920116527	0.058823511049746036
study	bacteria	d	p	1	kb03-1a	a20	mock	none	control	117	188	0.0	0.0	0.962394305922743	0.0	0.27020035425811245	0.33486453483502293
study	bacteria	d	p	1	kb03-1a	a21	mock	none	control	125	13	0.0	0.0	-0.07829141579267575	0.0	-0.18694540167134674	0.3018417440507971
study	bacteria	d	p	1	kb03-1a	a21	mock	none	control	123	3	0.0	0.0	-0.8714413019002619	0.0	-0.2430327805915118	-0.2100839651106415
study	bacteria	d	p	1	kb03-1a	a21	mock	none	control	122	74	0.0	0.0	-0.38944169869373757	0.0	-0.4238970251480766	-0.8084241668901312
study	bacteria	d	p	1	kb03-1a	a21	mock	none	control	124	43	0.0	0.0	1.800736540609328	0.0	3.5266665630161613	1.5001035291569986
study	bacteria	d	p	1	kb03-1a	a21	mock	none	control	124	44	0.0	0.0	-0.506596060488732	0.0	-0.33039347070162245	-0.26819249683743107
study	bacteria	d	p	1	kb03-1a	a21	mock	none	control	125	75	0.0	0.0	0.4652054863736015	0.0	1.5834080422269186	0.27871538691451564
study	bacteria	d	p	1	kb03-1a	a21	mock	none	control	123	171	0.0	0.0	-0.6435597938918641	0.0	-0.2882445543663542	-0.3291177872098552
study	bacteria	d	p	1	kb03-1a	a21	mock	none	control	123	108	0.0	0.0	-0.22882832891589294	0.0	-0.3246575229315596	0.1906407741169275
study	bacteria	d	p	1	kb03-1a	a21	mock	none	control	123	203	0.0	0.0	-1.1490549887767563	0.0	-0.2850329938487802	-0.9076175148740122
study	bacteria	d	p	1	kb03-1a	a21	mock	none	control	122	122	0.0	0.0	0.24452089164198812	0.0	-0.36554327237822326	0.2639479281944141
study	bacteria	d	p	1	kb03-1a	a22	mock	none	control	127	181	0.0	0.0	-0.23456539180914612	0.0	-0.2830290090289571	-0.09322512311414194
study	bacteria	d	p	1	kb03-1a	a22	mock	none	control	131	122	0.0	0.0	-0.3192770022900076	0.0	-0.38276645151312766	0.07434074439942269
study	bacteria	d	p	1	kb03-1a	a22	mock	none	control	129	212	0.0	0.0	-0.6508182564764348	0.0	-0.3512381667686331	-1.1401477758792056
study	bacteria	d	p	1	kb03-1a	a22	mock	none	control	127	254	0.0	0.0	-0.18598942299160873	0.0	0.1439792901768854	-0.6644120205885898
study	bacteria	d	p	1	kb03-1a	a22	mock	none	control	130	172	0.0	0.0	2.3051770035133696	0.0	-0.09333517740066052	2.373055098663268
study	bacteria	d	p	1	kb03-1a	a22	mock	none	control	127	28	0.0	0.0	0.662557420941966	0.0	0.32287528282217126	1.5468398870297588
study	bacteria	d	p	1	kb03-1a	a22	mock	none	control	129	102	0.0	0.0	-0.6732403039248325	0.0	-0.016920997433183278	-0.5382161111879017
study	bacteria	d	p	1	kb03-1a	a22	mock	none	control	131	118	0.0	0.0	0.1808659414652255	0.0	1.6846432168477052	0.41709825597477584
study	bacteria	d	p	1	kb03-1a	a22	mock	none	control	130	82	0.0	0.0	-0.8192545845778836	0.0	-0.37734715966007293	-0.9260563133015063
study	bacteria	d	p	1	kb03-1a	a22	mock	none	control	129	254	0.0	0.0	-0.46199673791319484	0.0	3.6660128663543503	0.30928148096462776
study	bacteria	d	p	1	kb03-1a	a23	mock	none	control	138	117	0.0	0.0	-0.7631222922891554	0.0	-0.37046096450374305	-0.15900055324653525
study	bacteria	d	p	1	kb03-1a	a23	mock	none	control	137	83	0.0	0.0	-0.3877290510402323	0.0	-0.38298397179824667	-0.6218509102667786
study	bacteria	d	p	1	kb03-1a	a23	mock	none	control	136	68	0.0	0.0	0.05075892330206419	0.0	-0.15100307198982196	1.0964681837578338
study	bacteria	d	p	1	kb03-1a	a23	mock	none	control	138	149	0.0	0.0	1.199350419387685	0.0	-0.16192597014934698	-0.5000862706059329
study	bacteria	d	p	1	kb03-1a	a23	mock	none	control	138	140	0.0	0.0	-0.9856716787828566	0.0	0.7066214342911782	-1.0390625948976266
study	bacteria	d	p	1	kb03-1a	a23	mock	none	control	135	123	0.0	0.0	-0.8191725875340632	0.0	-0.06110462152747485	-0.5095929695758178
study	bacteria	d	p	1	kb03-1a	a23	mock	none	control	136	100	0.0	0.0	-0.5795109040486246	0.0	-0.26677885360359843	-0.40199829989155045
study	bacteria	d	p	1	kb03-1a	a23	mock	none	control	137	95	0.0	0.0	-0.5383776351092644	0.0	-0.38867631532203956	0.12440820595304829
study	bacteria	d	p	1	kb03-1a	a23	mock	none	control	133	146	0.0	0.0	-0.5977904113684017	0.0	-0.33159121054255863	-0.995515562614562
study	bacteria	d	p	1	kb03-1a	a23	mock	none	control	136	169	0.0	0.0	-0.7039379905061219	0.0	-0.35013116856375065	-0.21091954412300434
study	bacteria	d	p	1	kb03-1a	a24	mock	none	control	144	5	0.0	0.0	-0.7993958597890195	0.0	-0.17155116339779194	-0.015088573234481949
study	bacteria	d	p	1	kb03-1a	a24	mock	none	control	141	68	0.0	0.0	-0.21547878224844674	0.0	-0.36053228539410054	-0.5036066279328509
study	bacteria	d	p	1	kb03-1a	a24	mock	none	control	142	138	0.0	0.0	-0.23234348906663177	0.0	-0.28343954288672174	0.3854238487653748
study	bacteria	d	p	1	kb03-1a	a24	mock	none	control	140	128	0.0	0.0	-0.2816207825581286	0.0	0.26155209522428147	1.694587590823253
study	bacteria	d	p	1	kb03-1a	a24	mock	none	control	142	129	0.0	0.0	0.6975387309716388	0.0	-0.26494467869178484	3.098239522608446
study	bacteria	d	p	1	kb03-1a	a24	mock	none	control	140	163	0.0	0.0	-0.4183970308187671	0.0	-0.3048799937828414	-0.16105840426745652
study	bacteria	d	p	1	kb03-1a	a24	mock	none	control	141	87	0.0	0.0	-1.066029868870595	0.0	-0.3481593292567491	-0.13738851789674147
study	bacteria	d	p	1	kb03-1a	a24	mock	none	control	140	50	0.0	0.0	-0.2054010419865917	0.0	-0.28717055632313737	0.5450923513723384
study	bacteria	d	p	1	kb03-1a	a24	mock	none	control	141	144	0.0	0.0	-1.062750213891044	0.0	3.168784364004821	-0.26526405248714946
study	bacteria	d	p	1	kb03-1a	a24	mock	none	control	140	86	0.0	0.0	-0.49895783528559656	0.0	-0.31575572776492633	-0.0930534180176087
study	bacteria	d	p	1	kb03-1a	b01	mock	none	control	148	192	0.0	0.0	0.4174187011798588	0.0	-0.22873799720690802	2.580936229453403
study	bacteria	d	p	1	kb03-1a	b01	mock	none	control	148	170	0.0	0.0	-0.14025862960885718	0.0	-0.19546421531807107	0.025190688787018297
study	bacteria	d	p	1	kb03-1a	b01	mock	none	control	147	100	0.0	0.0	1.2265359981661645	0.0	-0.3063339783079345	0.9674484263490514
study	bacteria	d	p	1	kb03-1a	b01	mock	none	control	150	19	0.0	0.0	0.4136232002717122	0.0	-0.17846720009793976	2.0937797289362523
study	bacteria	d	p	1	kb03-1a	b01	mock	none	control	148	52	0.0	0.0	2.226380127270192	0.0	-0.30727736861776545	0.17889282591138464
study	bacteria	d	p	1	kb03-1a	b01	mock	none	control	149	62	0.0	0.0	1.0444224806828792	0.0	-0.3316749055443967	0.5306863081489174
study	bacteria	d	p	1	kb03-1a	b01	mock	none	control	150	107	0.0	0.0	0.6377865557701113	0.0	-0.3750072898535952	0.8738451438171084
study	bacteria	d	p	1	kb03-1a	b01	mock	none	control	148	66	0.0	0.0	-0.5358280380512187	0.0	-0.4140270753784603	0.03831241522481645
study	bacteria	d	p	1	kb03-1a	b01	mock	none	control	146	131	0.0	0.0	-0.1801110099558347	0.0	0.15649197480586038	0.5881787187917504
study	bacteria	d	p	1	kb03-1a	b01	mock	none	control	149	167	0.0	0.0	0.39013171373688416	0.0	-0.2969879755880396	0.9424396615399804
study	bacteria	d	p	1	kb03-1a	b02	mock	none	control	152	15	0.0	0.0	-0.7652763537671554	0.0	-0.281795559979855	-0.42671361652446854
study	bacteria	d	p	1	kb03-1a	b02	mock	none	control	154	147	0.0	0.0	-1.0285819092333632	0.0	-0.32166367147308367	-0.988491320376917
study	bacteria	d	p	1	kb03-1a	b02	mock	none	control	156	123	0.0	0.0	-0.07466246919337752	0.0	-0.2219828503511561	0.659025937121473
study	bacteria	d	p	1	kb03-1a	b02	mock	none	control	156	155	0.0	0.0	-0.5479766168177087	0.0	-0.2996657757139095	0.023063650610563494
study	bacteria	d	p	1	kb03-1a	b02	mock	none	control	152	93	0.0	0.0	-0.532549122827002	0.0	-0.3669167267718021	-1.0048903464510255
study	bacteria	d	p	1	kb03-1a	b02	mock	none	control	153	103	0.0	0.0	8.405931111722556e-05	0.0	-0.37598978861582105	-0.9410662525494736
study	bacteria	d	p	1	kb03-1a	b02	mock	none	control	154	54	0.0	0.0	-1.0668061877772086	0.0	-0.3312570666768	-0.33988491857685516
study	bacteria	d	p	1	kb03-1a	b02	mock	none	control	154	74	0.0	0.0	-0.7165063114917914	0.0	-0.4184229286393301	-1.3721732923723182
study	bacteria	d	p	1	kb03-1a	b02	mock	none	control	156	3	0.0	0.0	-1.3816403803408102	0.0	-0.3168576385800123	-1.2964475977395324
study	bacteria	d	p	1	kb03-1a	b02	mock	none	control	152	164	0.0	0.0	0.5209125289067028	0.0	-0.22324051470993495	0.040759190587411995
study	bacteria	d	p	1	kb03-1a	b03	prkch	l-004655-00	pooled_sirna	161	103	0.0	0.0	-0.7689949623263773	0.0	0.7106167923104544	0.23639119058493288
study	bacteria	d	p	1	kb03-1a	b03	prkch	l-004655-00	pooled_sirna	157	36	0.0	0.0	-0.01614472835026626	0.0	-0.348038442454983	0.4776148890225819
study	bacteria	d	p	1	kb03-1a	b03	prkch	l-004655-00	pooled_sirna	162	37	0.0	0.0	-0.007061063226231264	0.0	-0.3278964877105602	1.188339793455611
study	bacteria	d	p	1	kb03-1a	b03	prkch	l-004655-00	pooled_sirna	157	101	0.0	0.0	-1.0940026543963843	0.0	-0.14824267117425755	-0.7629036808912004
study	bacteria	d	p	1	kb03-1a	b03	prkch	l-004655-00	pooled_sirna	162	118	0.0	0.0	-0.0028946033374627816	0.0	-0.343770680296864	0.47610960122517654
study	bacteria	d	p	1	kb03-1a	b03	prkch	l-004655-00	pooled_sirna	159	103	0.0	0.0	-0.7218354862193416	0.0	0.039969855072689256	-0.7601114948062424
study	bacteria	d	p	1	kb03-1a	b03	prkch	l-004655-00	pooled_sirna	160	61	0.0	0.0	1.236784691143855	0.0	1.8283063105376978	1.0366439562459326
study	bacteria	d	p	1	kb03-1a	b03	prkch	l-004655-00	pooled_sirna	157	153	0.0	0.0	0.04638160595954232	0.0	-0.20690661868035215	-0.06418269536117477
study	bacteria	d	p	1	kb03-1a	b03	prkch	l-004655-00	pooled_sirna	160	60	0.0	0.0	-0.10453813259022905	0.0	-0.3995411743201289	-0.4196878395777449
study	bacteria	d	p	1	kb03-1a	b03	prkch	l-004655-00	pooled_sirna	161	111	0.0	0.0	-0.575449917058405	0.0	-0.41843625094437925	0.1901529866302835
study	bacteria	d	p	1	kb03-1a	b04	cmpk1	l-004059-00	pooled_sirna	164	148	0.0	0.0	-0.4808864392418272	0.0	1.7573303203265578	1.1890397974951317
study	bacteria	d	p	1	kb03-1a	b04	cmpk1	l-004059-00	pooled_sirna	167	19	0.0	0.0	0.5067194008952379	0.0	-0.27173584277569474	-0.10951489231900992
study	bacteria	d	p	1	kb03-1a	b04	cmpk1	l-004059-00	pooled_sirna	165	142	0.0	0.0	-0.38718199074413	0.0	-0.3705640220605936	-0.28617037389692557
study	bacteria	d	p	1	kb03-1a	b04	cmpk1	l-004059-00	pooled_sirna	164	177	0.0	0.0	-0.9665726260754519	0.0	-0.2830064366683118	-0.7531095468624949
study	bacteria	d	p	1	kb03-1a	b04	cmpk1	l-004059-00	pooled_sirna	166	49	0.0	0.0	-0.8544481098878018	0.0	-0.32700321058239923	-0.9605138566437227
study	bacteria	d	p	1	kb03-1a	b04	cmpk1	l-004059-00	pooled_sirna	164	75	0.0	0.0	-0.30174115048802175	0.0	-0.36501875094046154	0.1924728110570631
study	bacteria	d	p	1	kb03-1a	b04	cmpk1	l-004059-00	pooled_sirna	163	82	0.0	0.0	-0.7645799462396328	0.0	-0.36788211759172307	-1.2574196738391112
study	bacteria	d	p	1	kb03-1a	b04	cmpk1	l-004059-00	pooled_sirna	168	48	0.0	0.0	-0.5843921041201471	0.0	-0.34450355418408996	-0.33205315821170894
study	bacteria	d	p	1	kb03-1a	b04	cmpk1	l-004059-00	pooled_sirna	164	103	0.0	0.0	-1.0363599081102786	0.0	-0.4527371850400172	-0.6516297258292454
study	bacteria	d	p	1	kb03-1a	b04	cmpk1	l-004059-00	pooled_sirna	165	104	0.0	0.0	-0.6968979715474853	0.0	-0.3986003290955863	-0.4093688714858645
study	bacteria	d	p	1	kb03-1a	b05	pak3	l-003614-00	pooled_sirna	174	152	0.0	0.0	0.1790489739403371	0.0	-0.330311247091594	-0.6659820012231564
study	bacteria	d	p	1	kb03-1a	b05	pak3	l-003614-00	pooled_sirna	171	141	0.0	0.0	0.9005955582060661	0.0	-0.006907888043639989	1.4384507055324884
study	bacteria	d	p	1	kb03-1a	b05	pak3	l-003614-00	pooled_sirna	172	38	0.0	0.0	-0.31004450616341617	0.0	-0.16295968474059783	1.497982455573547
study	bacteria	d	p	1	kb03-1a	b05	pak3	l-003614-00	pooled_sirna	170	208	0.0	0.0	-0.47497360610016487	0.0	-0.2775588082177205	1.0141121411857914
study	bacteria	d	p	1	kb03-1a	b05	pak3	l-003614-00	pooled_sirna	173	101	0.0	0.0	0.3788560470180102	0.0	-0.4187136895614275	-0.6214334821464673
study	bacteria	d	p	1	kb03-1a	b05	pak3	l-003614-00	pooled_sirna	169	148	0.0	0.0	-0.16080100244728468	0.0	-0.3355494534940664	-0.031824225960408396
study	bacteria	d	p	1	kb03-1a	b05	pak3	l-003614-00	pooled_sirna	170	132	0.0	0.0	0.07943375468433336	0.0	-0.3984634894200749	-0.5579514851006468
study	bacteria	d	p	1	kb03-1a	b05	pak3	l-003614-00	pooled_sirna	171	51	0.0	0.0	-0.1538564753503989	0.0	1.5865421224008307	0.5718685526656964
study	bacteria	d	p	1	kb03-1a	b05	pak3	l-003614-00	pooled_sirna	171	39	0.0	0.0	0.32191787117947246	0.0	-0.1858172688034922	1.0964266564156484
study	bacteria	d	p	1	kb03-1a	b05	pak3	l-003614-00	pooled_sirna	171	132	0.0	0.0	6.313776357000676	0.0	-0.34549807836527857	0.9434071518401077
study	bacteria	d	p	1	kb03-1a	b06	chka	l-006704-00	pooled_sirna	179	64	0.0	0.0	0.40897549632937613	0.0	-0.3208824998006557	-0.4130537115590133
study	bacteria	d	p	1	kb03-1a	b06	chka	l-006704-00	pooled_sirna	180	139	0.0	0.0	-0.9415430654263924	0.0	-0.36327438907831117	-1.1262412052481177
study	bacteria	d	p	1	kb03-1a	b06	chka	l-006704-00	pooled_sirna	179	16	0.0	0.0	-0.06530372021005727	0.0	-0.23795600272781306	-0.39270639251869593
study	bacteria	d	p	1	kb03-1a	b06	chka	l-006704-00	pooled_sirna	179	37	0.0	0.0	-0.4175205144037567	0.0	-0.3464592828359626	-0.6132829505398892
study	bacteria	d	p	1	kb03-1a	b06	chka	l-006704-00	pooled_sirna	180	180	0.0	0.0	-0.12550359769950342	0.0	-0.2876547189457738	-1.326754313728368
study	bacteria	d	p	1	kb03-1a	b06	chka	l-006704-00	pooled_sirna	177	130	0.0	0.0	-0.567055667996709	0.0	-0.3654508885716163	-0.3321885015695667
study	bacteria	d	p	1	kb03-1a	b06	chka	l-006704-00	pooled_sirna	175	52	0.0	0.0	-0.28404724514367885	0.0	0.7848973730221668	1.3580647316155643
study	bacteria	d	p	1	kb03-1a	b06	chka	l-006704-00	pooled_sirna	180	58	0.0	0.0	-0.2525549495454821	0.0	0.06767709164309733	-0.1412628648390195
study	bacteria	d	p	1	kb03-1a	b06	chka	l-006704-00	pooled_sirna	177	68	0.0	0.0	-0.06051957962152315	0.0	0.12090340980492593	0.470233419082268
study	bacteria	d	p	1	kb03-1a	b06	chka	l-006704-00	pooled_sirna	177	43	0.0	0.0	-0.23416257140364832	0.0	-0.33555981495294496	-0.42485021646106425
study	bacteria	d	p	1	kb03-1a	b07	pfkfb1	l-006761-00	pooled_sirna	186	101	0.0	0.0	-0.2931893364909863	0.0	-0.35513113331429486	-0.6008557729992504
study	bacteria	d	p	1	kb03-1a	b07	pfkfb1	l-006761-00	pooled_sirna	182	116	0.0	0.0	-0.1419150393437362	0.0	-0.3583868240069765	0.34412957043334164
study	bacteria	d	p	1	kb03-1a	b07	pfkfb1	l-006761-00	pooled_sirna	186	97	0.0	0.0	-0.4828682706059816	0.0	-0.3246265323745515	-0.6218617390008702
study	bacteria	d	p	1	kb03-1a	b07	pfkfb1	l-006761-00	pooled_sirna	181	71	0.0	0.0	-0.5929064751658811	0.0	2.2430468200821023	0.269686235031495
study	bacteria	d	p	1	kb03-1a	b07	pfkfb1	l-006761-00	pooled_sirna	186	96	0.0	0.0	-0.34337181646321446	0.0	-0.30359958017747096	0.43305492896258624
study	bacteria	d	p	1	kb03-1a	b07	pfkfb1	l-006761-00	pooled_sirna	186	68	0.0	0.0	1.0293485667147357	0.0	-0.34851888886514093	0.330398394844071
study	bacteria	d	p	1	kb03-1a	b07	pfkfb1	l-006761-00	pooled_sirna	181	130	0.0	0.0	4.529208386622689	0.0	-0.15985139915289354	3.516782351236742
study	bacteria	d	p	1	kb03-1a	b07	pfkfb1	l-006761-00	pooled_sirna	182	91	0.0	0.0	2.7595365386096584	0.0	-0.20544080857892585	3.453719512608427
study	bacteria	d	p	1	kb03-1a	b07	pfkfb1	l-006761-00	pooled_sirna	183	5	0.0	0.0	-0.5686326602123223	0.0	-0.24749015265088067	1.0103880867559092
study	bacteria	d	p	1	kb03-1a	b07	pfkfb1	l-006761-00	pooled_sirna	185	51	0.0	0.0	-0.6874347497053694	0.0	-0.3586218330310446	0.18425716016851834
study	bacteria	d	p	1	kb03-1a	b08	wnk4	l-005031-00	pooled_sirna	188	111	0.0	0.0	-0.9059759782325724	0.0	0.7617547354983699	-0.22875497599808337
study	bacteria	d	p	1	kb03-1a	b08	wnk4	l-005031-00	pooled_sirna	192	136	0.0	0.0	-0.442628890561949	0.0	-0.34917868808235797	-0.7165996993814685
study	bacteria	d	p	1	kb03-1a	b08	wnk4	l-005031-00	pooled_sirna	188	90	0.0	0.0	-0.41326071348337934	0.0	-0.38891087141423847	-0.0030467001383231236
study	bacteria	d	p	1	kb03-1a	b08	wnk4	l-005031-00	pooled_sirna	191	5	0.0	0.0	-0.46583404715949134	0.0	-0.25587475670352267	-0.4111737208659417
study	bacteria	d	p	1	kb03-1a	b08	wnk4	l-005031-00	pooled_sirna	191	225	0.0	0.0	-0.08790403600697237	0.0	-0.3235453689459725	-0.14461981419262732
study	bacteria	d	p	1	kb03-1a	b08	wnk4	l-005031-00	pooled_sirna	190	46	0.0	0.0	-0.1501957449821463	0.0	-0.22417428113037874	0.6657901677701125
study	bacteria	d	p	1	kb03-1a	b08	wnk4	l-005031-00	pooled_sirna	190	137	0.0	0.0	-0.5630742332499488	0.0	-0.37415448346025454	-1.117947153634043
study	bacteria	d	p	1	kb03-1a	b08	wnk4	l-005031-00	pooled_sirna	189	6	0.0	0.0	-0.32673258499177243	0.0	-0.23819205032110624	0.20179967435961932
study	bacteria	d	p	1	kb03-1a	b08	wnk4	l-005031-00	pooled_sirna	190	139	0.0	0.0	-0.8468373552572731	0.0	-0.10238854874135482	-0.5821092739652906
study	bacteria	d	p	1	kb03-1a	b08	wnk4	l-005031-00	pooled_sirna	192	117	0.0	0.0	-1.0258166855066366	0.0	-0.4179069255063448	-1.0205261312465308
study	bacteria	d	p	1	kb03-1a	b09	insrr	l-005332-00	pooled_sirna	193	56	0.0	0.0	-0.5208370641126618	0.0	-0.33035091572999076	-0.8135774417392909
study	bacteria	d	p	1	kb03-1a	b09	insrr	l-005332-00	pooled_sirna	193	148	0.0	0.0	0.7412351545927737	0.0	-0.37718253777685395	0.2587950384800762
study	bacteria	d	p	1	kb03-1a	b09	insrr	l-005332-00	pooled_sirna	197	48	0.0	0.0	1.0560403164425103	0.0	0.004897654249839777	0.2026191187086309
study	bacteria	d	p	1	kb03-1a	b09	insrr	l-005332-00	pooled_sirna	196	135	0.0	0.0	-0.6718649924348594	0.0	-0.17646419795126508	-0.4047795620532895
study	bacteria	d	p	1	kb03-1a	b09	insrr	l-005332-00	pooled_sirna	198	128	0.0	0.0	-0.9165045336504516	0.0	1.0995989469697687	-1.435849194694717
study	bacteria	d	p	1	kb03-1a	b09	insrr	l-005332-00	pooled_sirna	195	82	0.0	0.0	-0.08291466208894224	0.0	-0.41580061386078143	-0.46516110758740564
study	bacteria	d	p	1	kb03-1a	b09	insrr	l-005332-00	pooled_sirna	195	73	0.0	0.0	-0.23105153009674065	0.0	-0.39216880935416293	-0.7038603511497621
study	bacteria	d	p	1	kb03-1a	b09	insrr	l-005332-00	pooled_sirna	194	53	0.0	0.0	0.954662205282101	0.0	-0.1958645012237144	1.3012602261116613
study	bacteria	d	p	1	kb03-1a	b09	insrr	l-005332-00	pooled_sirna	196	67	0.0	0.0	1.0580771680797068	0.0	-0.4040901006410587	0.1509973422093731
study	bacteria	d	p	1	kb03-1a	b09	insrr	l-005332-00	pooled_sirna	195	93	0.0	0.0	-0.18562846862203902	0.0	-0.2890695229664206	0.46038387748248416
study	bacteria	d	p	1	kb03-1a	b10	rps6ka1	l-003025-00	pooled_sirna	201	29	0.0	0.0	-0.13399401255697263	0.0	-0.3138736892015331	-0.5557481894823015
study	bacteria	d	p	1	kb03-1a	b10	rps6ka1	l-003025-00	pooled_sirna	203	40	0.0	0.0	-0.6900184574977682	0.0	0.04403894292327944	-0.3660025497692183
study	bacteria	d	p	1	kb03-1a	b10	rps6ka1	l-003025-00	pooled_sirna	199	17	0.0	0.0	2.5184474347091372	0.0	-0.11049247544844415	0.8652128147498095
study	bacteria	d	p	1	kb03-1a	b10	rps6ka1	l-003025-00	pooled_sirna	199	128	0.0	0.0	-0.8115720928416819	0.0	-0.2800149288522514	-0.5396021833877842
